"IDSCENARIOS","IDYEARS","REGION_4LETTER","REGION_4LETTER","PM25_SELF","PM25_EXPORT","AP_CONTROL_COSTS_MEUR2015","AP_PLUS_CH4_CONTROL_COSTS_MEUR2015"
"Baseline",2090,"NIGE","NIGE",11.681,1.229,2440,6747
"Baseline",2090,"NORW","NORW",0.909,0.063,1434,1502
"Baseline",2090,"NZEL","NZEL",0.735,0,593,711
"Baseline",2090,"PAKI","PAKI",91.092,15.88,3008,23983
"Baseline",2090,"PARA","PARA",3.84,0.015,211,302
"Baseline",2090,"PERU","PERU",12.599,0.23,724,1108
"Baseline",2090,"PHIL","PHIL",9.295,0.131,2188,2561
"Baseline",2090,"POLA","POLA",2.217,5.135,3278,462
"Baseline",2090,"PORT","PORT",1.551,0.056,347,713
"Baseline",2090,"ROMA","ROMA",2.752,3.035,1550,625
"Baseline",2090,"RSAF","RSAF",10.089,1.107,2663,4347
"Baseline",2090,"RUSS","RUSS",3.265,2.982,3270,-8526
"Baseline",2090,"SAAR","SAAR",7.78,1.631,5518,5727
"Baseline",2090,"SAFR","SAFR",228.029,3.824,11309,14727
"Baseline",2090,"SERB","SERB",4.274,3.789,776,775
"Baseline",2090,"SING","SING",10.85,0.243,636,11118
"Baseline",2090,"SKRE","SKRE",1.048,0.851,344,433
"Baseline",2090,"SLOV","SLOV",1.308,0.264,136,-160
"Baseline",2090,"SPAI","SPAI",2.37,0.776,2641,4568
"Baseline",2090,"SRIL","SRIL",11.671,0.023,309,407
"Baseline",2090,"SWED","SWED",0.928,0.313,483,-662
"Baseline",2090,"SWIT","SWIT",2.568,0.376,1460,-143
"Baseline",2090,"TAIW","TAIW",21.897,0.054,3337,18734
"Baseline",2090,"TAJI","TAJI",3.754,0.461,46,46
"Baseline",2090,"TANZ","TANZ",9.69,0.479,1375,2374
"Baseline",2090,"THAI","THAI",9.219,1.087,4665,5617
"Baseline",2090,"TKME","TKME",2.648,0.255,29,-31
"Baseline",2090,"TURK","TURK",9.477,3.825,16307,16964
"Baseline",2090,"UKRA","UKRA",2.767,3.841,1446,1846
"Baseline",2090,"UNKI","UNKI",2.146,2.309,2021,6721
"Baseline",2090,"URUG","URUG",3.751,0.178,153,240
"Baseline",2090,"USAM","USAM",3.58,1.147,40489,59246
"Baseline",2090,"UZBE","UZBE",5.034,3.302,676,635
"Baseline",2090,"VENE","VENE",8.36,0.194,1463,1379
"Baseline",2090,"VIET","VIET",17.65,3.95,8174,9197
"Baseline",2090,"WAFR","WAFR",11.615,0.391,4590,10082
"Delayed Action",2090,"AFGH","AFGH",15.812,0.442,NA,NA
"Delayed Action",2090,"ALBA","ALBA",2.426,0.123,NA,NA
"Delayed Action",2090,"ARGE","ARGE",1.57,0.083,NA,NA
"Delayed Action",2090,"ARME","ARME",1.33,0.06,NA,NA
"Delayed Action",2090,"AUST","AUST",1.235,0.605,NA,NA
"Delayed Action",2090,"AUTR","AUTR",0.612,0,NA,NA
"Delayed Action",2090,"AZER","AZER",0.965,0.337,NA,NA
"Delayed Action",2090,"BANG","BANG",12.127,0.377,NA,NA
"Delayed Action",2090,"BELA","BELA",0.63,0.266,NA,NA
"Delayed Action",2090,"BELG","BELG",1.101,0.653,NA,NA
"Delayed Action",2090,"BHUT","BHUT",1.474,0.048,NA,NA
"Delayed Action",2090,"BOHE","BOHE",1.384,0.418,NA,NA
"Delayed Action",2090,"BOLV","BOLV",1.425,0.001,NA,NA
"Delayed Action",2090,"BRAZ","BRAZ",2.414,0.32,NA,NA
"Delayed Action",2090,"BRUN","BRUN",0.689,0.001,NA,NA
"Delayed Action",2090,"BULG","BULG",0.956,0.306,NA,NA
"Delayed Action",2090,"CAMB","CAMB",1.046,0.037,NA,NA
"Delayed Action",2090,"CANA","CANA",1.821,0.078,NA,NA
"Delayed Action",2090,"CARB","CARB",1.309,0.039,NA,NA
"Delayed Action",2090,"CEAM","CEAM",1.858,0.004,NA,NA
"Delayed Action",2090,"CHIL","CHIL",4.471,0.068,NA,NA
"Delayed Action",2090,"CHIN","CHIN",6.066,3.712,NA,NA
"Delayed Action",2090,"COLO","COLO",3.667,0.006,NA,NA
"Delayed Action",2090,"CROA","CROA",0.476,0.306,NA,NA
"Delayed Action",2090,"CYPR","CYPR",0.421,0.001,NA,NA
"Delayed Action",2090,"CZRE","CZRE",0.621,0.654,NA,NA
"Delayed Action",2090,"DENM","DENM",0.437,0.14,NA,NA
"Delayed Action",2090,"EAFR","EAFR",3.145,0.117,NA,NA
"Delayed Action",2090,"ECUA","ECUA",2.034,0.003,NA,NA
"Delayed Action",2090,"EGYP","EGYP",5.411,0.549,NA,NA
"Delayed Action",2090,"ESTO","ESTO",0.493,0.017,NA,NA
"Delayed Action",2090,"FINL","FINL",0.497,0.057,NA,NA
"Delayed Action",2090,"FRAN","FRAN",2.176,2.057,NA,NA
"Delayed Action",2090,"GEOR","GEOR",1.624,0.049,NA,NA
"Delayed Action",2090,"GERM","GERM",1.164,3.238,NA,NA
"Delayed Action",2090,"GREE","GREE",2.401,0.198,NA,NA
"Delayed Action",2090,"HUNG","HUNG",1.324,1.049,NA,NA
"Delayed Action",2090,"ICEL","ICEL",1.562,0.022,NA,NA
"Delayed Action",2090,"INDI","INDI",11.944,13.254,NA,NA
"Delayed Action",2090,"INDO","INDO",5.764,0.362,NA,NA
"Delayed Action",2090,"IRAN","IRAN",8.089,0.621,NA,NA
"Delayed Action",2090,"IREL","IREL",0.557,0.069,NA,NA
"Delayed Action",2090,"ISRA","ISRA",5.069,0.225,NA,NA
"Delayed Action",2090,"ITAL","ITAL",1.833,1.093,NA,NA
"Delayed Action",2090,"JAPA","JAPA",1.679,0.03,NA,NA
"Delayed Action",2090,"KAZA","KAZA",2.408,0.396,NA,NA
"Delayed Action",2090,"KENY","KENY",3.771,0.095,NA,NA
"Delayed Action",2090,"KORN","KORN",0.916,0.137,NA,NA
"Delayed Action",2090,"KORS","KORS",4.776,0.253,NA,NA
"Delayed Action",2090,"KYRG","KYRG",1.481,0.28,NA,NA
"Delayed Action",2090,"LAOS","LAOS",0.253,0.036,NA,NA
"Delayed Action",2090,"LATV","LATV",0.34,0.049,NA,NA
"Delayed Action",2090,"LITH","LITH",0.377,0.146,NA,NA
"Delayed Action",2090,"LUXE","LUXE",0.513,0.015,NA,NA
"Delayed Action",2090,"MACE","MACE",2.2,0.1,NA,NA
"Delayed Action",2090,"MALA","MALA",3.166,1.309,NA,NA
"Delayed Action",2090,"MALT","MALT",0.716,0,NA,NA
"Delayed Action",2090,"MEXI","MEXI",4.332,0.014,NA,NA
"Delayed Action",2090,"MIDE","MIDE",3.785,1.207,NA,NA
"Delayed Action",2090,"MOLD","MOLD",0.392,0.028,NA,NA
"Delayed Action",2090,"MONG","MONG",2.536,0.008,NA,NA
"Delayed Action",2090,"MONT","MONT",0.956,0.029,NA,NA
"Delayed Action",2090,"MYAN","MYAN",0.932,0.029,NA,NA
"Delayed Action",2090,"NAFR","NAFR",3.355,0.145,NA,NA
"Delayed Action",2090,"NEPA","NEPA",16.942,0.558,NA,NA
"Delayed Action",2090,"NETH","NETH",2.398,1.846,NA,NA
"Delayed Action",2090,"NIGE","NIGE",4.076,0.322,NA,NA
"Delayed Action",2090,"NORW","NORW",0.65,0.028,NA,NA
"Delayed Action",2090,"NZEL","NZEL",0.351,0,NA,NA
"Delayed Action",2090,"PAKI","PAKI",18.971,2.766,NA,NA
"Delayed Action",2090,"PARA","PARA",1.415,0.005,NA,NA
"Delayed Action",2090,"PERU","PERU",5.297,0.063,NA,NA
"Delayed Action",2090,"PHIL","PHIL",1.994,0.023,NA,NA
"Delayed Action",2090,"POLA","POLA",1.081,1.796,NA,NA
"Delayed Action",2090,"PORT","PORT",0.794,0.024,NA,NA
"Delayed Action",2090,"ROMA","ROMA",1.285,0.673,NA,NA
"Delayed Action",2090,"RSAF","RSAF",2.868,0.192,NA,NA
"Delayed Action",2090,"RUSS","RUSS",1.192,0.756,NA,NA
"Delayed Action",2090,"SAAR","SAAR",1.221,0.201,NA,NA
"Delayed Action",2090,"SAFR","SAFR",4.809,0.091,NA,NA
"Delayed Action",2090,"SERB","SERB",1.536,0.753,NA,NA
"Delayed Action",2090,"SING","SING",3.159,0.072,NA,NA
"Delayed Action",2090,"SKRE","SKRE",0.456,0.276,NA,NA
"Delayed Action",2090,"SLOV","SLOV",0.713,0.104,NA,NA
"Delayed Action",2090,"SPAI","SPAI",1.494,0.386,NA,NA
"Delayed Action",2090,"SRIL","SRIL",2.557,0.006,NA,NA
"Delayed Action",2090,"SWED","SWED",1.039,0.388,NA,NA
"Delayed Action",2090,"SWIT","SWIT",2.744,0.542,NA,NA
"Delayed Action",2090,"TAIW","TAIW",8.134,0.018,NA,NA
"Delayed Action",2090,"TAJI","TAJI",1.252,0.188,NA,NA
"Delayed Action",2090,"TANZ","TANZ",4.304,0.118,NA,NA
"Delayed Action",2090,"THAI","THAI",2.094,0.232,NA,NA
"Delayed Action",2090,"TKME","TKME",0.656,0.049,NA,NA
"Delayed Action",2090,"TURK","TURK",4.331,1.39,NA,NA
"Delayed Action",2090,"UKRA","UKRA",0.933,1.092,NA,NA
"Delayed Action",2090,"UNKI","UNKI",1.186,0.818,NA,NA
"Delayed Action",2090,"URUG","URUG",1.398,0.041,NA,NA
"Delayed Action",2090,"USAM","USAM",1.966,0.509,NA,NA
"Delayed Action",2090,"UZBE","UZBE",2.565,1.283,NA,NA
"Delayed Action",2090,"VENE","VENE",3.263,0.078,NA,NA
"Delayed Action",2090,"VIET","VIET",4.057,0.636,NA,NA
"Delayed Action",2090,"WAFR","WAFR",4.096,0.088,NA,NA
"Integrated Action",2090,"AFGH","AFGH",7.826,0.244,1122,2270
"Integrated Action",2090,"ALBA","ALBA",2.34,0.108,297,497
"Integrated Action",2090,"ARGE","ARGE",1.281,0.073,2169,17960
"Integrated Action",2090,"ARME","ARME",1.006,0.058,68,267
"Integrated Action",2090,"AUST","AUST",1.261,0.611,591,803
"Integrated Action",2090,"AUTR","AUTR",0.595,0,3014,7554
"Integrated Action",2090,"AZER","AZER",0.887,0.334,416,1405
"Integrated Action",2090,"BANG","BANG",11.43,0.34,2450,16598
"Integrated Action",2090,"BELA","BELA",0.821,0.293,644,2330
"Integrated Action",2090,"BELG","BELG",1.13,0.671,813,-173
"Integrated Action",2090,"BHUT","BHUT",0.334,0.009,78,239
"Integrated Action",2090,"BOHE","BOHE",1.314,0.35,447,542
"Integrated Action",2090,"BOLV","BOLV",1.096,0.001,453,997
"Integrated Action",2090,"BRAZ","BRAZ",2.104,0.3,10961,90167
"Integrated Action",2090,"BRUN","BRUN",0.592,0.001,91,708
"Integrated Action",2090,"BULG","BULG",0.867,0.303,332,-962
"Integrated Action",2090,"CAMB","CAMB",0.984,0.035,579,993
"Integrated Action",2090,"CANA","CANA",1.667,0.076,8830,13052
"Integrated Action",2090,"CARB","CARB",0.977,0.025,1384,4881
"Integrated Action",2090,"CEAM","CEAM",1.395,0.003,1887,12049
"Integrated Action",2090,"CHIL","CHIL",4.085,0.065,1399,17822
"Integrated Action",2090,"CHIN","CHIN",5.756,3.583,77283,147915
"Integrated Action",2090,"COLO","COLO",2.969,0.006,1898,3113
"Integrated Action",2090,"CROA","CROA",0.454,0.305,135,140
"Integrated Action",2090,"CYPR","CYPR",0.496,0.001,62,188
"Integrated Action",2090,"CZRE","CZRE",0.609,0.655,544,979
"Integrated Action",2090,"DENM","DENM",0.46,0.142,306,834
"Integrated Action",2090,"EAFR","EAFR",2.684,0.097,4120,24079
"Integrated Action",2090,"ECUA","ECUA",1.295,0.002,1118,3157
"Integrated Action",2090,"EGYP","EGYP",4.53,0.426,1479,12839
"Integrated Action",2090,"ESTO","ESTO",0.442,0.017,49,267
"Integrated Action",2090,"FINL","FINL",0.535,0.063,484,-3244
"Integrated Action",2090,"FRAN","FRAN",2.2,2.139,4989,6298
"Integrated Action",2090,"GEOR","GEOR",1.198,0.05,289,293
"Integrated Action",2090,"GERM","GERM",1.193,3.263,3456,-32653
"Integrated Action",2090,"GREE","GREE",2.524,0.2,679,1585
"Integrated Action",2090,"HUNG","HUNG",1.284,1.059,489,336
"Integrated Action",2090,"ICEL","ICEL",1.57,0.022,42,71
"Integrated Action",2090,"INDI","INDI",11.348,12.417,61040,114627
"Integrated Action",2090,"INDO","INDO",5.505,0.351,9814,31211
"Integrated Action",2090,"IRAN","IRAN",8.381,0.613,9178,119087
"Integrated Action",2090,"IREL","IREL",0.538,0.071,381,1038
"Integrated Action",2090,"ISRA","ISRA",4.629,0.198,236,2126
"Integrated Action",2090,"ITAL","ITAL",1.912,1.135,2324,2096
"Integrated Action",2090,"JAPA","JAPA",1.661,0.03,6246,16840
"Integrated Action",2090,"KAZA","KAZA",2.073,0.394,738,3612
"Integrated Action",2090,"KENY","KENY",2.78,0.066,1025,5822
"Integrated Action",2090,"KORN","KORN",0.85,0.133,421,448
"Integrated Action",2090,"KORS","KORS",4.722,0.252,3610,4839
"Integrated Action",2090,"KYRG","KYRG",2.417,0.312,155,383
"Integrated Action",2090,"LAOS","LAOS",0.242,0.035,468,830
"Integrated Action",2090,"LATV","LATV",0.321,0.05,41,-3
"Integrated Action",2090,"LITH","LITH",0.365,0.146,290,-2369
"Integrated Action",2090,"LUXE","LUXE",0.603,0.017,48,141
"Integrated Action",2090,"MACE","MACE",2.849,0.096,365,438
"Integrated Action",2090,"MALA","MALA",2.945,1.274,2774,16041
"Integrated Action",2090,"MALT","MALT",0.708,0,17,9
"Integrated Action",2090,"MEXI","MEXI",3.373,0.012,5442,77208
"Integrated Action",2090,"MIDE","MIDE",2.98,1.045,3356,152028
"Integrated Action",2090,"MOLD","MOLD",0.441,0.031,573,1042
"Integrated Action",2090,"MONG","MONG",2.032,0.008,223,458
"Integrated Action",2090,"MONT","MONT",0.477,0.01,29,36
"Integrated Action",2090,"MYAN","MYAN",0.936,0.03,1078,2534
"Integrated Action",2090,"NAFR","NAFR",2.713,0.102,1833,78084
"Integrated Action",2090,"NEPA","NEPA",9,0.346,1137,2317
"Integrated Action",2090,"NETH","NETH",2.49,1.86,1766,1938
"Integrated Action",2090,"NIGE","NIGE",3.006,0.234,2104,44691
"Integrated Action",2090,"NORW","NORW",0.775,0.033,801,603
"Integrated Action",2090,"NZEL","NZEL",0.338,0,617,1251
"Integrated Action",2090,"PAKI","PAKI",12.254,1.797,6153,4569
"Integrated Action",2090,"PARA","PARA",1.181,0.004,538,1050
"Integrated Action",2090,"PERU","PERU",4.13,0.054,1698,3207
"Integrated Action",2090,"PHIL","PHIL",1.977,0.022,2496,12474
"Integrated Action",2090,"POLA","POLA",1.049,1.817,2188,-4442
"Integrated Action",2090,"PORT","PORT",0.798,0.024,440,166
"Integrated Action",2090,"ROMA","ROMA",1.16,0.639,711,-987
"Integrated Action",2090,"RSAF","RSAF",2.3,0.161,2422,20089
"Integrated Action",2090,"RUSS","RUSS",1.299,0.791,7101,39683
"Integrated Action",2090,"SAAR","SAAR",0.889,0.155,1778,152708
"Integrated Action",2090,"SAFR","SAFR",4.531,0.086,3278,74981
"Integrated Action",2090,"SERB","SERB",1.636,0.773,805,145
"Integrated Action",2090,"SING","SING",3.198,0.072,875,9319
"Integrated Action",2090,"SKRE","SKRE",0.442,0.281,274,182
"Integrated Action",2090,"SLOV","SLOV",0.807,0.114,134,-408
"Integrated Action",2090,"SPAI","SPAI",1.637,0.392,2434,2824
"Integrated Action",2090,"SRIL","SRIL",2.127,0.005,642,3959
"Integrated Action",2090,"SWED","SWED",1.081,0.394,505,-730
"Integrated Action",2090,"SWIT","SWIT",2.307,0.478,1568,-388
"Integrated Action",2090,"TAIW","TAIW",7.288,0.015,3460,23530
"Integrated Action",2090,"TAJI","TAJI",1.404,0.194,191,1948
"Integrated Action",2090,"TANZ","TANZ",3.467,0.085,965,5824
"Integrated Action",2090,"THAI","THAI",2.074,0.233,5519,19189
"Integrated Action",2090,"TKME","TKME",0.637,0.055,421,848
"Integrated Action",2090,"TURK","TURK",3.11,1.134,5239,9231
"Integrated Action",2090,"UKRA","UKRA",0.968,1.149,3313,3284
"Integrated Action",2090,"UNKI","UNKI",1.257,0.83,2217,2826
"Integrated Action",2090,"URUG","URUG",1.109,0.036,299,2163
"Integrated Action",2090,"USAM","USAM",1.78,0.472,35823,73159
"Integrated Action",2090,"UZBE","UZBE",1.72,1.175,835,1080
"Integrated Action",2090,"VENE","VENE",1.764,0.035,1826,3723
"Integrated Action",2090,"VIET","VIET",3.787,0.602,5252,12913
"Integrated Action",2090,"WAFR","WAFR",3.422,0.075,4657,33569
"Long-term Climate Action",2090,"AFGH","AFGH",18.813,0.657,189,265
"Long-term Climate Action",2090,"ALBA","ALBA",3.745,0.373,262,280
"Long-term Climate Action",2090,"ARGE","ARGE",2.682,0.247,1463,2436
"Long-term Climate Action",2090,"ARME","ARME",2.38,0.169,19,21
"Long-term Climate Action",2090,"AUST","AUST",1.611,1.076,455,1176
"Long-term Climate Action",2090,"AUTR","AUTR",1.02,0,2461,7411
"Long-term Climate Action",2090,"AZER","AZER",2.188,0.862,259,240
"Long-term Climate Action",2090,"BANG","BANG",30.299,0.824,173,609
"Long-term Climate Action",2090,"BELA","BELA",2.375,0.784,259,266
"Long-term Climate Action",2090,"BELG","BELG",1.977,1.513,971,902
"Long-term Climate Action",2090,"BHUT","BHUT",0.762,0.027,8,12
"Long-term Climate Action",2090,"BOHE","BOHE",2.756,1.368,389,414
"Long-term Climate Action",2090,"BOLV","BOLV",2.701,0.002,94,170
"Long-term Climate Action",2090,"BRAZ","BRAZ",5.192,0.855,8151,13222
"Long-term Climate Action",2090,"BRUN","BRUN",1.397,0.002,57,64
"Long-term Climate Action",2090,"BULG","BULG",2.288,1.245,255,-352
"Long-term Climate Action",2090,"CAMB","CAMB",2.687,0.098,428,540
"Long-term Climate Action",2090,"CANA","CANA",4.124,0.157,3544,15402
"Long-term Climate Action",2090,"CARB","CARB",2.799,0.098,348,748
"Long-term Climate Action",2090,"CEAM","CEAM",3.902,0.009,560,1036
"Long-term Climate Action",2090,"CHIL","CHIL",11.303,0.127,1117,2171
"Long-term Climate Action",2090,"CHIN","CHIN",10.53,6.751,53825,76960
"Long-term Climate Action",2090,"COLO","COLO",5.503,0.016,1341,1773
"Long-term Climate Action",2090,"CROA","CROA",1.032,1.112,78,135
"Long-term Climate Action",2090,"CYPR","CYPR",0.72,0.002,43,182
"Long-term Climate Action",2090,"CZRE","CZRE",1.224,1.558,463,1249
"Long-term Climate Action",2090,"DENM","DENM",0.952,0.422,688,1315
"Long-term Climate Action",2090,"EAFR","EAFR",5.156,0.267,2151,6172
"Long-term Climate Action",2090,"ECUA","ECUA",3.09,0.005,792,972
"Long-term Climate Action",2090,"EGYP","EGYP",18.77,1.848,653,3277
"Long-term Climate Action",2090,"ESTO","ESTO",0.63,0.051,16,258
"Long-term Climate Action",2090,"FINL","FINL",0.64,0.099,369,-3294
"Long-term Climate Action",2090,"FRAN","FRAN",2.933,4.712,4020,6720
"Long-term Climate Action",2090,"GEOR","GEOR",3.658,0.205,234,280
"Long-term Climate Action",2090,"GERM","GERM",2.014,7.143,2999,-22175
"Long-term Climate Action",2090,"GREE","GREE",3.249,0.443,150,1690
"Long-term Climate Action",2090,"HUNG","HUNG",2.137,2.556,320,367
"Long-term Climate Action",2090,"ICEL","ICEL",1.737,0.024,40,59
"Long-term Climate Action",2090,"INDI","INDI",25.812,28.958,38288,55970
"Long-term Climate Action",2090,"INDO","INDO",17.266,1.157,5029,6840
"Long-term Climate Action",2090,"IRAN","IRAN",21.296,1.735,6192,8204
"Long-term Climate Action",2090,"IREL","IREL",0.793,0.173,454,1266
"Long-term Climate Action",2090,"ISRA","ISRA",13.383,0.605,100,569
"Long-term Climate Action",2090,"ITAL","ITAL",3.295,2.408,1628,3744
"Long-term Climate Action",2090,"JAPA","JAPA",2.748,0.051,6055,16628
"Long-term Climate Action",2090,"KAZA","KAZA",3.986,0.771,534,502
"Long-term Climate Action",2090,"KENY","KENY",5.184,0.168,453,1159
"Long-term Climate Action",2090,"KORN","KORN",3.073,0.51,10,24
"Long-term Climate Action",2090,"KORS","KORS",9.758,0.615,2993,6611
"Long-term Climate Action",2090,"KYRG","KYRG",6.442,0.915,38,38
"Long-term Climate Action",2090,"LAOS","LAOS",0.806,0.108,285,303
"Long-term Climate Action",2090,"LATV","LATV",0.582,0.142,18,20
"Long-term Climate Action",2090,"LITH","LITH",0.888,0.54,347,-1216
"Long-term Climate Action",2090,"LUXE","LUXE",0.77,0.04,40,165
"Long-term Climate Action",2090,"MACE","MACE",3.8,0.221,342,385
"Long-term Climate Action",2090,"MALA","MALA",10.63,3.187,983,1844
"Long-term Climate Action",2090,"MALT","MALT",1.52,0,10,8
"Long-term Climate Action",2090,"MEXI","MEXI",7.806,0.033,4289,6891
"Long-term Climate Action",2090,"MIDE","MIDE",7.432,2.644,1371,5290
"Long-term Climate Action",2090,"MOLD","MOLD",1.028,0.105,508,840
"Long-term Climate Action",2090,"MONG","MONG",3.793,0.017,40,75
"Long-term Climate Action",2090,"MONT","MONT",0.662,0.022,25,43
"Long-term Climate Action",2090,"MYAN","MYAN",2.979,0.119,383,525
"Long-term Climate Action",2090,"NAFR","NAFR",6.992,0.233,559,4299
"Long-term Climate Action",2090,"NEPA","NEPA",26.171,0.879,252,312
"Long-term Climate Action",2090,"NETH","NETH",2.28,1.734,1609,2857
"Long-term Climate Action",2090,"NIGE","NIGE",5.531,0.488,657,5054
"Long-term Climate Action",2090,"NORW","NORW",1.021,0.074,778,1000
"Long-term Climate Action",2090,"NZEL","NZEL",0.678,0,522,649
"Long-term Climate Action",2090,"PAKI","PAKI",39.881,6.379,611,1603
"Long-term Climate Action",2090,"PARA","PARA",3.213,0.013,152,244
"Long-term Climate Action",2090,"PERU","PERU",9.615,0.154,506,1049
"Long-term Climate Action",2090,"PHIL","PHIL",5.559,0.061,1517,1891
"Long-term Climate Action",2090,"POLA","POLA",2.123,4.918,1199,-1628
"Long-term Climate Action",2090,"PORT","PORT",1.504,0.06,294,645
"Long-term Climate Action",2090,"ROMA","ROMA",2.452,2.796,669,-260
"Long-term Climate Action",2090,"RSAF","RSAF",4.735,0.46,882,2631
"Long-term Climate Action",2090,"RUSS","RUSS",3.009,2.647,3803,-2165
"Long-term Climate Action",2090,"SAAR","SAAR",2.744,0.405,850,3110
"Long-term Climate Action",2090,"SAFR","SAFR",7.024,0.141,2432,5858
"Long-term Climate Action",2090,"SERB","SERB",4.17,3.582,680,685
"Long-term Climate Action",2090,"SING","SING",10.24,0.222,824,9021
"Long-term Climate Action",2090,"SKRE","SKRE",1.022,0.843,196,243
"Long-term Climate Action",2090,"SLOV","SLOV",1.338,0.265,80,-217
"Long-term Climate Action",2090,"SPAI","SPAI",2.4,0.748,2444,4298
"Long-term Climate Action",2090,"SRIL","SRIL",7.679,0.011,117,215
"Long-term Climate Action",2090,"SWED","SWED",1.212,0.525,500,-650
"Long-term Climate Action",2090,"SWIT","SWIT",3.072,0.577,1000,-633
"Long-term Climate Action",2090,"TAIW","TAIW",18.001,0.036,2779,11857
"Long-term Climate Action",2090,"TAJI","TAJI",7.934,0.566,46,46
"Long-term Climate Action",2090,"TANZ","TANZ",5.946,0.227,510,1509
"Long-term Climate Action",2090,"THAI","THAI",5.655,0.658,4460,5440
"Long-term Climate Action",2090,"TKME","TKME",3.926,0.242,29,27
"Long-term Climate Action",2090,"TURK","TURK",7.686,3.423,3628,4285
"Long-term Climate Action",2090,"UKRA","UKRA",2.563,3.448,2367,2780
"Long-term Climate Action",2090,"UNKI","UNKI",2.104,2.133,2027,6478
"Long-term Climate Action",2090,"URUG","URUG",3.023,0.152,103,191
"Long-term Climate Action",2090,"USAM","USAM",3.413,1.113,32459,55702
"Long-term Climate Action",2090,"UZBE","UZBE",3.912,3.003,528,537
"Long-term Climate Action",2090,"VENE","VENE",4.475,0.082,424,791
"Long-term Climate Action",2090,"VIET","VIET",9.921,2.519,4127,5159
"Long-term Climate Action",2090,"WAFR","WAFR",6.338,0.216,1897,7404
"Baseline",2100,"AFGH","AFGH",53.012,2.269,1276,1362
"Baseline",2100,"ALBA","ALBA",4.768,0.421,585,603
"Baseline",2100,"ARGE","ARGE",3.488,0.321,2520,3515
"Baseline",2100,"ARME","ARME",2.956,0.18,17,19
"Baseline",2100,"AUST","AUST",1.631,1.058,526,1345
"Baseline",2100,"AUTR","AUTR",1.138,0,2784,5928
"Baseline",2100,"AZER","AZER",2.386,0.894,159,-623
"Baseline",2100,"BANG","BANG",45.715,1.641,583,1053
"Baseline",2100,"BELA","BELA",1.616,0.748,127,123
"Baseline",2100,"BELG","BELG",2.031,1.488,954,912
"Baseline",2100,"BHUT","BHUT",3.389,0.193,42,46
"Baseline",2100,"BOHE","BOHE",3.217,1.709,899,922
"Baseline",2100,"BOLV","BOLV",3.633,0.004,169,239
"Baseline",2100,"BRAZ","BRAZ",13.358,4.476,21373,26440
"Baseline",2100,"BRUN","BRUN",1.733,0.005,45,46
"Baseline",2100,"BULG","BULG",2.741,1.473,537,-96
"Baseline",2100,"CAMB","CAMB",3.497,0.124,558,673
"Baseline",2100,"CANA","CANA",4.534,0.159,5857,8272
"Baseline",2100,"CARB","CARB",3.819,0.156,682,1106
"Baseline",2100,"CEAM","CEAM",5.361,0.012,951,1450
"Baseline",2100,"CHIL","CHIL",18.217,0.256,2069,3117
"Baseline",2100,"CHIN","CHIN",13.878,9.864,124418,147004
"Baseline",2100,"COLO","COLO",7.269,0.021,2381,2487
"Baseline",2100,"CROA","CROA",1.116,1.179,203,260
"Baseline",2100,"CYPR","CYPR",0.689,0.002,53,197
"Baseline",2100,"CZRE","CZRE",1.321,1.653,882,1692
"Baseline",2100,"DENM","DENM",1.046,0.479,751,1400
"Baseline",2100,"EAFR","EAFR",9.11,0.497,6047,10458
"Baseline",2100,"ECUA","ECUA",4.869,0.008,1396,1540
"Baseline",2100,"EGYP","EGYP",26.022,2.443,1426,4032
"Baseline",2100,"ESTO","ESTO",0.763,0.059,85,337
